PMID	Sentence	Dictionary Name	Position	True	False
19909378	Appropriate diagnosis and treatment of acute gout should be followed by aggressive and goal-oriented treatment of hyperuricemia and other risk factors.	gout	45 49	1	0
19909378	Febuxostat, a non-purine xanthine-oxidase inhibitor, is a new agent approved for the treatment of hyperuricemia in patients with gout, which may be used when allopurinol is contraindicated.	gout	129 133	1	0
19909378	Gout and hyperuricemia appear to be independent risk factors for incident hypertension, renal disease and cardiovascular disease.	Gout	0 4	1	0
19909378	Physicians should consider cardiovascular risk factors in patients with gout and treat them appropriately and aggressively.	gout	72 76	1	0
19909458	IPF, despite considerable advances in clinical management and understanding of its complex pathophysiology, is still a fatal disease without effective treatment.	IPF	0 3	1	0
19909458	Not surprisingly, traditional and herbal medicine is also widely applied for treatment of IPF.	IPF	90 93	1	0
19909458	This review describes the most important herbal medicines that are used for IPF treatment.	IPF	76 79	1	0
19909458	The best conducted clinical studies which have reported beneficial effects of some herbal medications in the management of IPF are also evaluated.	IPF	123 126	1	0
19909458	Systematic clinical research in this field is still in its infancy, and as such, the routine use of traditional and herbal medicine cannot be recommended for patients suffering from IPF.	IPF	182 185	1	0
19909489	Swine flu: provision of ventilation in a worst-case scenario.	flu	6 9	1	0
19909533	There is increasing evidence that a specific immune response contributes to the pathogenesis of COPD.	COPD	96 100	1	0
19909533	B-cell follicles are present in lung tissue and increased anti-elastin titers have been found in plasma of COPD patients.	COPD	107 111	1	0
19909533	We hypothesize that the specific immune response in COPD is smoke induced, either by a direct effect of smoking or as a result of smoke-induced lung tissue destruction (i.e. formation of neo-epitopes or auto antigens).	COPD	52 56	1	0
19909533	Furthermore, we propose that Tregs are involved in the suppression of this smoke-induced specific immune response.The presence of B cells, memory B cells and Tregs was assessed by flow cytometry in peripheral blood of 20 COPD patients and 29 healthy individuals and related to their current smoking status.COPD patients had lower (memory) B-cell percentages and higher Treg percentages in peripheral blood than healthy individuals, with a significant negative correlation between these cells.	COPD	221 225	1	0
19909533	Future studies focusing on the presence of these (class switched) memory B cells in the lung, their antigen specificity and their interaction with Tregs are necessary to further elucidate the specific B-cell response in COPD.	COPD	220 224	1	0
19909541	The occurrence and management of fluid retention associated with TKI therapy in CML, with a focus on dasatinib.	CML	80 83	1	0
19909589	Elevated concentrations of serum ischaemia-modified albumin in PCOS, a novel ischaemia marker of coronary artery disease.	PCOS	63 67	1	0
19909589	This prospective case-control study comprised 41 consecutive patients with PCOS and 41 non-PCOS control patients matched for body mass index and age (mean age, 22.17 +/- 4.45 and 23.29 +/- 3.11 years, respectively).	PCOS	75 79	1	0
19909589	Compared with the control group, women with PCOS had significantly higher concentrations of LH (P < 0.001), LH/FSH ratio (P < 0.001), fasting insulin (P < 0.001), HOMA (P < 0.001) and total testosterone (P = 0.031).	PCOS	44 48	1	0
19909589	Bivariate analysis revealed that serum IMA concentrations were only well correlated with the Ferriman-Gallwey score (r = 0.416, P = 0.007), total testosterone (r = 0.357, P = 0.022) and body mass index (r = 0.3751, P = 0.016) in PCOS group.	PCOS	229 233	1	0
19909589	Serum IMA, which has recently been developed as a clinical marker of ongoing myocardial ischaemia, appears to be elevated in PCOS.	PCOS	125 129	1	0
19909589	This may be due to increased androgen concentrations observed in PCOS.	PCOS	65 69	1	0
19909790	The other chain laced up the field of Forel, the zona incerta, the ventral LGN, the perigeniculate nucleus and the previously-overlooked peripulvinar nucleus and so formed the inner thalamic reticular nucleus tier.	zona	49 53	0	1
19909822	It was significantly reduced in DON production and virulence on wheat heads and corn stalks.	DON	32 35	0	1
19909822	Our data indicate that the CID1 C-type cyclin gene plays multiple roles in the regulation of vegetative growth, sexual development, conidiation, DON production, and pathogenicity.	DON	145 148	0	1
19910054	METHODS: The sample included 1386 students from six different universities (law, engineering, arts, medicine, psychology, and nursing), of both genders (67% female), and ages between 17 and 58 (X + or - SD = 21 + or - 3.4).	arts	94 98	0	1
19910115	The 30 wt% alkanolamine solutions containing piperazine with monoethanolamine were the appropriate absorbents compared with the single alkanolamine (MEA, AMP) and the mixed alkanolamine solutions containing AMP with monoethanolamine.	MEA	149 152	0	1
19910117	The loss of arsenic, chromium, copper, and boron (B) from several types of pressure-treated wood (CCA: chromated copper arsenate, ACQ: alkaline copper quaternary, CBA: copper boron azole, and DOT: disodium octaborate tetrahydrate) using leachate collected from 26 municipal solid waste landfills in Florida was examined.	CBA	163 166	0	1
19910138	Implementation of a new method for dynamic multileaf collimator tracking of prostate motion in arc radiotherapy using a single kV imager.	arc	95 98	0	1
19910138	PURPOSE: To implement a method for real-time prostate motion estimation with a single kV imager during arc radiotherapy and to integrate it with dynamic multileaf collimator target tracking.	arc	103 106	0	1
19910138	METHODS AND MATERIALS: An arc field with a circular aperture and 358 degrees gantry rotation was delivered to a motion phantom with a fiducial marker under continuous kV X-ray imaging at 5 Hz, perpendicular to the treatment beam.	arc	26 29	0	1
19910138	CONCLUSIONS: Single-imager dynamic multileaf collimator prostate tracking that allows arbitrary beam modulation during arc radiotherapy was implemented.	arc	119 122	0	1
19910226	To examine whether airway responsiveness testing with AMP may be used to differentiate healthy cats from those with asthma (FA) and chronic bronchitis, 24 cats (9 FA, 6 chronic bronchitis, 9 controls) underwent airway responsiveness testing with AMP at concentrations of 0.1, 1, 10, 100 and 500mg/mL using barometric whole body plethysmography.	FA	163 165	1	0
19910226	The defined endpoint of airway responsiveness testing, an increase in enhanced pause exceeding 300% of the post-saline value (baseline), was reached in 9/15 patients (7 FA, 2 CB), but in none of the controls.	FA	169 171	1	0
19910298	Limited validity of the American College of Rheumatology criteria for classifying patients with gout in primary care.	gout	96 100	1	0
19910337	Comparisons with histology indicated that anatomical optical coherence tomography provided high-resolution images of the airway lumen including mucosal folds, the entire inner wall (mucosa and ASM), and partially the cartilaginous outer wall.	ASM	193 196	1	0
19910450	We present a case of a young man with progressive neurologic symptoms and brain MR imaging findings worrisome for ALS.	ALS	114 117	1	0
19910450	MR imaging findings suggestive of ALS improved after gluten-free diet institution.	ALS	34 37	1	0
19910524	Consistent with the functional activity, lysophosphatidic acid treatment resulted in increased levels of DRA on the apical membrane.	DRA	105 108	0	1
19910524	Our results demonstrate that lysophosphatidic acid stimulates apical Cl(-)/OH(-) exchange activity and surface levels of DRA in intestinal epithelial cells.	DRA	121 124	0	1
19910549	METHODS: hypoxic-ischemic was induced in 7-day-old (P7) transgenic mice overexpressing the specific Apaf-1-inhibitory protein AIP.	AIP	126 129	0	1
19910549	Apoptotic protease activating factor-1 inhibition was also achieved in P7 rats by protein transduction-enhanced delivery of recombinant AIP.	AIP	136 139	0	1
19910549	RESULTS: Transgenic overexpression of AIP protected against hypoxic-ischemic brain injury, resulting in attenuated activation of caspase-9 and caspase-3, and attenuated brain tissue loss.	AIP	38 41	0	1
19910549	In neonatal hypoxic-ischemic rats, intraperitoneal injection of TAT-AIP, but not the control proteins TAT-GFP or AIP, decreased caspase activation and brain damage and improved neurological functions.	AIP	113 116	0	1
19910549	Neuroprotection conferred by AIP was also associated with significantly reduced release of cytochrome c and AIF from mitochondria.	AIP	29 32	0	1
19910822	Daily recorded pace and time obtained from training logs of this individual for the years 2000 to 2006 were used to calculate the impulse (training stress score, or TSS).	TSS	165 168	0	1
19910822	The daily TSS was used to generate acute and chronic training loads (ATL and CTL, respectively), and a model response output, or p(t), was calculated based on the relationship p(t) = CTL - ATL.	TSS	10 13	0	1
19910822	Competition performances (800 m-1 mile) were converted to Mercier scores and compared to p(t) and model parameters TSS, ATL, and CTL.	TSS	115 118	0	1
19910894	In literature there are some data about effects of HHCY on myocardial structure and function in animal models.	HHCY	51 55	1	0
19910894	According to some authors the HHCY is a potential ethiological factor for heart failure while according to others it is just an epiphenomenon without direct effects on myocardium.	HHCY	30 34	1	0
19910894	Nevertheless the literature studies show the relevant involvement of HHCY in congestive heart failure and the strong relations between HHCY plasma levels and the severity and prognosis of the disease.	HHCY	69 73	1	0
19910894	Nevertheless the literature studies show the relevant involvement of HHCY in congestive heart failure and the strong relations between HHCY plasma levels and the severity and prognosis of the disease.	HHCY	135 139	1	0
19910894	Regarding the potential mechanistic role of HHCY in congestive heart failure, all of these studies do not provide any mechanistic insights because of their epidemiological nature.	HHCY	44 48	1	0
19910894	Future studies need to explore the exact pathomechanisms of HHCY in congestive heart failure.	HHCY	60 64	1	0
19911040	The pivotal roles of TIA proteins in 5' splice-site selection of alu exons and across evolution.	TIA	21 24	0	1
19911040	This effect of the PPT was mediated by the binding of TIA proteins and was dependent on the distance between the PPT and the upstream 5' splice site.	TIA	54 57	0	1
19911040	Finally, we found that the proteins that mediate this effect, TIA and U1C, and in particular their functional domains, are highly conserved across evolution.	TIA	62 65	0	1
19911087	MAIN OUTCOME MEASURE(S): We measured glenohumeral internal rotation, external rotation, total arc (external rotation + IR), and glenohumeral internal-rotation deficit at 3 times: prefall, prespring, and postspring.	arc	94 97	0	1
19911087	We calculated glenohumeral internal-rotation deficit in 2 ways: as the difference in internal rotation between dominant and nondominant shoulders and as the percentage of the total arc.	arc	181 184	0	1
19911087	The total arc in the dominant shoulder increased between time intervals (F(2,96) = 14.030, P < .001);	arc	10 13	0	1
19911087	The total arc in the nondominant shoulder increased between prefall and prespring measurements and between prefall and postspring measurements (F(2,96) = 18.552, P < .001).	arc	10 13	0	1
19911087	In addition, more athletes with glenohumeral internal-rotation deficit were identified with the glenohumeral internal-rotation deficit (% total arc) calculation in postspring (n = 6) than in prefall (n = 5) or prespring (n = 4) (Cochran Q = 2.6, P = .27).	arc	144 147	0	1
19911087	However, they gained in external rotation and total arc during the season in both shoulders.	arc	52 55	0	1
19911092	Participating coaches submitted only 55 (16.3% of the 338 submitted by ATs).	ATs	71 74	0	1
19911097	The epiphyseal scar as a radiographic landmark for retrograde femoral nail insertion.	scar	15 19	1	0
19911097	The purpose of this study was to examine the epiphyseal scar and its relationship to the intercondylar notch on anteroposterior radiographs of the knee and to establish its usefulness with retrograde femoral nail insertion.	scar	56 60	1	0
19911097	Anteroposterior radiographs of 100 skeletally mature (50 male and 50 female) knees were used for measurements of the distance from the intercondylar notch to the epiphyseal scar.	scar	173 177	1	0
19911097	For men, the mean distance from the intercondylar notch to the epiphyseal scar on a "true" anteroposterior radiograph averaged 18.55 mm (range, 15.4-24.9 mm).	scar	74 78	1	0
19911097	The use of the epiphyseal scar on the anteroposterior fluoroscopic view as a landmark for the placement of the most distal interlocking screw of the nail ensures extra-articular nail placement.	scar	26 30	1	0
19911097	Good visualization of the epiphyseal scar and an understanding of nail geometry can assist in proper retrograde femoral intramedullary nail insertion without direct visualization of the entry site.	scar	37 41	1	0
19911268	Although sleep is widely investigated in children with ADHD, dream studies in this group are completely lacking.	ADHD	55 59	1	0
19911268	103 children with ADHD and 100 controls completed a dream questionnaire eliciting dream recall frequency and the most recent dream.	ADHD	18 22	1	0
19911268	The dreams of the children with ADHD did not show a heightened occurrence of activities but were more negatively toned and included more misfortunes/threats, negative endings, and physical aggression towards the dreamer.	ADHD	32 36	1	0
19911268	The dreams seem to reflect the inner world of the child with ADHD.	ADHD	61 65	1	0
19911363	CONCLUSIONS: pulmonary function tests, namely lung volumes, represent a reliable "monitoring" tool in children with juvenile systemic sclerosis to identify patients that need to undergo an high-resolution computed tomography to rule out initial pulmonary involvement and to monitor the course of ILD over time.	ILD	296 299	1	0
19911413	SCH 420814 is a potent, selective and orally active adenosine A(2A) receptor antagonist discovered by Schering-Plough.	SCH	0 3	0	1
19911413	In this study, a rapid and sensitive method was developed for the structural determination of the degradation products of SCH 420814 formed under different forced conditions.	SCH	122 125	0	1
19911413	A total of ten degradation products of SCH 420814 were characterized using the developed method.	SCH	39 42	0	1
19911428	Our results suggest that transplantation of Cend1-overexpressing NPCs exerts beneficial effects on tissue regeneration by enhancing the number of generated neurons and restricting the formation of astroglial scar, in a mouse model of cortical brain injury.	scar	208 212	1	0
19911460	Do I need another each year, as I do with the flu vaccine?	flu	46 49	1	0
19911486	Agency answers questions about H1N1 flu treatment.	flu	36 39	1	0
19911494	OBJECTIVES: To summarize the 5 year experience of a single-center CHF day care service, detect the cardiovascular and non-cardiovascular events, and evaluate the safety of the treatments provided.	CHF	66 69	1	0
19911494	METHODS: We retrospectively studied all patients admitted to the CHF day care service of the Sheba Medical Center between September 2000 and September 2005.	CHF	65 68	1	0
19911494	RESULTS: Advanced (New York Heart Association class III-IV) CHF patients (n = 190), mean age 65 +/- 12 years and left ventricular ejection fraction 25 +/- 11%, were treated for 6 hourly biweekly visits;	CHF	60 63	1	0
19911494	Forty-six (29.3%) died: 23% due to CHF exacerbation, 5.7% from infection, 4.4% from sudden cardiac death, 3.8% from malignancy, 2.5% from malignant arrhythmias, 1.9% from renal failure, 1.3% from stroke, and 0.6% from myocardial infarction.	CHF	35 38	1	0
19911494	The most frequent cause being CHF exacerbation (16.5%).	CHF	30 33	1	0
19911494	CONCLUSIONS: Our study demonstrates the safety and potential benefits of a supportive day care service for advanced CHF patients.	CHF	116 119	1	0
19911494	Multidrug intravenous treatment, accompanied by monitoring of electrolytes, hemoglobin and cardiac rhythm, along with education and psychological support, appear to reduce morbidity in advanced CHF patients and may have contributed to the lower than expected mortality/ hospitalization rate.	CHF	194 197	1	0
19911570	Don (Asteraceae).	Don	0 3	0	1
19911628	On the basis of theoretical considerations, we conclude that there cannot, in principle, be particular retinal loci ('loci' is used here in the sense of an arc or an extended set of points that provide a basis for judging collinearity) to underpin our judgments of the straightness and parallelity of peripheral contours, because such judgments also require information about the 3-D surface upon which the contours are located.	arc	156 159	0	1
19911641	This case report describes the successful use of a combined spinal-epidural technique for labor progressing to cesarean delivery in a patient with CMT.	CMT	147 150	1	0
19911641	Previous similar case reports were reviewed and an extensive literature search was conducted to organize the limited body of research regarding use of regional anesthesia in patients with CMT.	CMT	188 191	1	0
19911641	Opinions regarding regional anesthesia in patients with neuromuscular diseases such as CMT are often contradictory and based on theory rather than documented practice.	CMT	87 90	1	0
19911641	Considering that CMT is among the most common of hereditary neuromuscular diseases, it seems valid to establish a more research-driven recommendation for practice.	CMT	17 20	1	0
19911678	This study investigated the efficacy, tolerability, and safety of 2 fixed-dose combination gels for the treatment of facial acne: clindamycin 1%-benzoyl peroxide 5% gel with hydrating excipients (C/BPO HE) and adapalene 0.1%-benzoyl peroxide 25% gel (A/BPO).	acne	124 128	1	0
19911678	We conclude that C/BPO HE and A/BPO have similar efficacy in treating inflammatory and noninflammatory acne lesions, but C/BPO HE achieves better overall treatment success in less time coupled with a significantly better tolerability profile and notably better safety profile.	acne	103 107	1	0
19911854	Factors associated with the increased likelihood of intubation include exhaustion and fatigue despite maximal therapy, deteriorating mental status, refractory hypoxaemia, increasing hypercapnia, haemodynamic instability and impending coma or apnoea.	coma	234 238	1	0
19911971	The most common pulsotype (designated ComA) among the CA-like methicillin-resistant staphylococus aureus strains was found in 96% of isolates, with the majority (81%) having a < or =6-band difference with the USA300-0114 strain.	ComA	38 42	0	1
19911998	Staphylococcal toxic shock syndrome has rarely been reported without rash and desquamation.	rash	69 73	1	0
19912161	Whereas in the bottlenose dolphin, there is a zona arcuata which contains columnar cells arranged in the form of arches;	zona	46 50	0	1
19912161	In the striped dolphin this zone is replaced by zona glomerulosa containing rounded clusters of polygonal cells.	zona	48 52	0	1
19912161	In both species, the zona fasciculata consists of radially oriented cords of polygonal cells, whereas in zona reticularis cells are arranged in branching and anastomosing cords.	zona	21 25	0	1
19912276	BACKGROUND: Intense pulsed light treatment is effective for acne in Caucasians, but no significant improvements have been observed in studies on Asian skin.	acne	60 64	1	0
19912276	METHODS: Twenty-five Japanese patients, mainly of skin phototypes III or IV and moderate to severe acne, were treated five times with intense pulsed light at wavelengths of 400 to 700 nm and 870 to 1,200 nm.	acne	99 103	1	0
19912276	Results were evaluated in terms of changes in numbers of noninflammatory comedones and inflammatory papules, pustules, and cysts and acne grade before and after treatment.	acne	133 137	1	0
19912276	RESULTS: After the first exposure, numbers of noninflammatory and inflammatory acne lesions decreased to 36.6% and 43.0%, respectively, of their pretreatment values.	acne	79 83	1	0
19912276	Acne grade improved significantly over the course of the study.	Acne	0 4	1	0
19912487	MAIN OUTCOME MEASURES: Relaxations to acetylcholine, electrical field stimulation, sodium nitroprusside, and sildenafil were evaluated in phenylephrine-contracted HCC and norepinephrine-contracted HPRA.	HCC	163 166	0	1
19912487	CGMP content in HCC was also determined.	HCC	16 19	0	1
19912487	RESULTS: The impairment of endothelium-dependent relaxation in HCC and HPRA from erectile dysfunction patients was exacerbated by diabetes (E(max) 76.1, 62.9, and 49.3% in HCC and 73.1, 59.8, and 46.0% in HPRA from organ donors, non-diabetic and diabetic erectile dysfunction, respectively).	HCC	63 66	0	1
19912487	RESULTS: The impairment of endothelium-dependent relaxation in HCC and HPRA from erectile dysfunction patients was exacerbated by diabetes (E(max) 76.1, 62.9, and 49.3% in HCC and 73.1, 59.8, and 46.0% in HPRA from organ donors, non-diabetic and diabetic erectile dysfunction, respectively).	HCC	172 175	0	1
19912487	Diabetes also causes a further impairment of neurogenic relaxation in HCC and HPRA.	HCC	70 73	0	1
19912487	The basal and stimulated content of cGMP in HCC was significantly decreased in patients with erectile dysfunction, but specially reduced in diabetic patients.	HCC	44 47	0	1
19912500	Magnetic resonance imaging of the pelvis disclosed varices of the uterus and of the left ovarian vein, and a visible scar in the region of the clitoris.	scar	117 121	1	0
19912551	Touw CML, van de Ven AA, de Jong PA, Terheggen-Lagro S, Beek E, Sanders EAM, van Montfrans JM.	CML	5 8	1	0
19912551	Twenty-six articles including 1047 patients (587 patients with CVID) were reviewed.	CVID	63 67	1	0
19912557	Multiple infections in the absence of pus accumulation and persistent elevated peripheral blood neutrophil counts are the hallmark of LAD-I.	pus	38 41	1	0
19912573	An embryo per culture dish volume of 1 : 30 mul was identified to be optimal when the embryo per well of the well volume was 1 : 0.27 mul increasing developmental rates up to the level of mass embryo production.	dish	22 26	0	1
19912640	METHODS: 367 patients treated with radical prostatectomy for clinically localized pCa, without biochemical failure (PSA <or= 0.2 ng/mL) at the follow up >or= 5 years were recruited.Urinary (UF) and Sexual Function, Urinary and Sexual Bother were assessed by using UCLA-PCI questionnaire.	pCa	82 85	1	0
19912640	Elderly men at follow up experienced worse UF and sexual function (p = 0.02 and p < 0.001) and better sexual bother (p < 0.001).Higher stage PCa negatively affected urinary, sexual function, and sexual bother (all: p <or= 0.05).	PCa	141 144	1	0
19912687	RESULTS: 2-DE sera protein profiles were obtained from the patient suffering from HCC, liver cirrhosis, chronic hepatitis, healthy controls in each group.	HCC	82 85	1	0
19912687	Haptoglobin is significantly increased from liver cirrhosis to HCC.	HCC	63 66	1	0
19912689	CONCLUSION: HBx induces invasion of HCC via activation of ERK pathway.	HCC	36 39	1	0
19912691	The mean hospitalization days of AAR accompanied with liver injury and without liver injury were 18.2 days, 7.8 days, respectively (u=3.596>1.96, P<0.05).	AAR	33 36	1	0
19912851	Measurement of CRF expression by in situ hybridization methodology indicated no difference between CRF biosynthesis of both groups of pups.	CRF	15 18	0	1
19912851	Measurement of CRF expression by in situ hybridization methodology indicated no difference between CRF biosynthesis of both groups of pups.	CRF	99 102	0	1
19912941	There were no differences in hypothalamic CRF mRNA and glucocorticoid receptor mRNA levels between the prenatal treatment groups.	CRF	42 45	0	1
19912960	Cytosolic and nuclear affinity receptors binding (ARc and ARn, respectively) were measured by in vitro binding assays.	ARc	50 53	0	1
19912960	Castration significantly increased ARc and reduced ARn compared to intact levels, and androgen treatments restored both ARc and ARn to intact values in prostate and brain areas (P < 0.05; n = 5).	ARc	35 38	0	1
19912960	Castration significantly increased ARc and reduced ARn compared to intact levels, and androgen treatments restored both ARc and ARn to intact values in prostate and brain areas (P < 0.05; n = 5).	ARc	120 123	0	1
19912960	Changes in affinity receptors mRNA levels in prostate corresponded to changes in ARc but not ARn in castrated and androgen-treated males, which suggests that ARc is newly synthesized receptor.	ARc	81 84	0	1
19912960	Changes in affinity receptors mRNA levels in prostate corresponded to changes in ARc but not ARn in castrated and androgen-treated males, which suggests that ARc is newly synthesized receptor.	ARc	158 161	0	1
19912960	In contrast, ARc differed quantitatively between prostate and neural tissues.	ARc	13 16	0	1
19913148	Dimension 1 explained 22% of the total variance, strongly correlated with all symptoms except oily skin, acne and cycle control.	acne	105 109	1	0
19913148	Dimension 2 accounted for 10% of the total variance and was correlated with oily skin and acne.	acne	90 94	1	0
19913375	The 'relics of Joan of Arc': a forensic multidisciplinary analysis.	Arc	23 26	0	1
19913395	This represents a much greater immunosuppression regime than the typical treatment for IPF.	IPF	87 90	1	0
19913395	METHODS: HRCTs of 21 patients who underwent single lung transplant for IPF between 1/96 and 1/06 were reviewed.	IPF	71 74	1	0
19913395	CONCLUSION: Fibrotic disease within the native lung progresses rapidly in single lung transplant recipients with IPF despite prolonged high dose immunosuppression.	IPF	113 116	1	0
19913396	Logistic regression was used to model the association between asthma and immunoglobulin e, controlling for age, gender, ethnicity/national origin, BMI, parental asthma, smokers in the household, and allergy symptoms (e.g., runny nose, rash).	rash	235 239	1	0
19913529	Moreover, the ability of membrane-targeted mob as tumor suppressor to inhibit tissue growth required the wts gene activity and warts kinase activity was increased by the activated mob as tumor suppressor in developing tissues.	wts	105 108	0	1
19913547	The co-assembly of the pore-forming human KCNQ1 alpha-subunits with the modulating hKCNE1 beta-subunits generates I(Ks)in vivo, explaining why mutations in the hKCNQ1 gene underlie the LQT1 form of congenital LQT.	LQT	209 212	1	0
19913585	Because homocysteine was also a precursor of hydrogen sulfide (H(2)S), we sought to test whether the H(2)S protected the brain during HHcy.	HHcy	134 138	1	0
19913645	Ingots (50 g) of Ti-35Nb-7Zr-5Ta (wt.%) alloy were arc furnace melted in an Ar((g)) atmosphere, homogenized, hot rolled, solubilized and finally aged at several temperatures from 200 to 700 degrees C for 4 h.	arc	51 54	0	1
19913651	Both tourette syndrome and tics are certainly more obvious and may be more common in younger people.	tics	27 31	1	0
19913652	Virtually no neurologist nor psychiatrist today can be unaware of the diagnosis of Gilles de la Tourette syndrome (GTS).	GTS	115 118	1	0
19913652	In this article, the two most renown accounts of exceptional individuals retrospectively diagnosed with GTS are critically analyzed: British lexicographer Samuel Johnson and Austrian musician Wolfgang Amadeus Mozart.	GTS	104 107	1	0
19913652	The case for Samuel Johnson having GTS is strong, mainly based on Boswell's extensive biographical account.	GTS	35 38	1	0
19913652	Johnson was reported to have a great range of tics and compulsions, including involuntary utterances, repetitive ejaculations, and echo-phenomena.	tics	46 50	1	0
19913652	However, the evidence supporting the core features of GTS, i.e., motor and vocal tics, is rather inconsistent.	GTS	54 57	1	0
19913652	Thus, GTS seems to be an implausible diagnosis in Mozart's medical history and completely unrelated to his undisputed musical genius.	GTS	6 9	1	0
19913653	From a nosological perspective, it is evident that a continuum of tic severity exists, of which tourette syndrome is the most severe and rare form, while transient tics and chronic tics represent milder forms.	tic	66 69	1	0
19913653	From a nosological perspective, it is evident that a continuum of tic severity exists, of which tourette syndrome is the most severe and rare form, while transient tics and chronic tics represent milder forms.	tics	164 168	1	0
19913653	From a nosological perspective, it is evident that a continuum of tic severity exists, of which tourette syndrome is the most severe and rare form, while transient tics and chronic tics represent milder forms.	tics	181 185	1	0
19913653	Data reduction techniques have been used more recently to define a "simple" and "complex" tic symptom clusters or factors.	tic	90 93	1	0
19913654	The goal of this article was to review the long-term clinical course of tics and comorbid conditions in children with tourette syndrome.	tics	72 76	1	0
19913654	RESULTS: Tics typically have an onset between the ages of 4 and 6 years and reach their worst-ever severity between the ages of 10 and 12 years.	Tics	9 13	1	0
19913654	On average, tic severity declines during adolescence.	tic	12 15	1	0
19913654	By early adulthood, roughly three-quarters of children with tourette syndrome will have greatly diminished tic symptoms and over one-third will be tic free.	tic	107 110	1	0
19913654	By early adulthood, roughly three-quarters of children with tourette syndrome will have greatly diminished tic symptoms and over one-third will be tic free.	tic	147 150	1	0
19913654	CONCLUSION: Although tics are the sine qua non of tourette syndrome, they are often not the most enduring or impairing symptoms in children with tourette syndrome.	tics	21 25	1	0
19913656	Mean age of tic onset for tourette syndrome diagnostic criteria ranged from 2-14 years with a mean of 8.2 years.	tic	12 15	1	0
19913659	Most cross-sectional studies confirm a significant association between GTS and the development of an immune response against group A beta-hemolytic streptococcus .	GTS	71 74	1	0
19913659	Moreover, longitudinal retrospective studies suggest that a recent exposure to group a beta-hemolytic streptococcus might be a risk factor for the onset of tics and obsessive-compulsive symptoms.	tics	156 160	1	0
19913658	OBJECTIVES: This article summarizes and evaluates recent advances in the genetics of Gilles de la Tourette syndrome (GTS).	GTS	117 120	1	0
19913658	METHODS: This is a review of recent literature focusing on (1) the genetic etiology of GTS;	GTS	87 90	1	0
19913658	(2) common genetic components of GTS, attention deficit hyperactivity disorder, and obsessive compulsive disorder ;	GTS	33 36	1	0
19913658	(3) recent linkage studies of GTS;	GTS	30 33	1	0
19913658	(4) chromosomal translocations in GTS;	GTS	34 37	1	0
19913658	RESULTS: Family, twin, and segregation studies provide strong evidence for the genetic nature of GTS.	GTS	97 100	1	0
19913658	GTS is a heterogeneous disorder with complex inheritance patterns and phenotypic manifestations.	GTS	0 3	1	0
19913658	Family studies of GTS and obsessive compulsive disorder indicate that an early-onset form of obsessive compulsive disorder is likely to share common genetic factors with GTS.	GTS	18 21	1	0
19913658	Family studies of GTS and obsessive compulsive disorder indicate that an early-onset form of obsessive compulsive disorder is likely to share common genetic factors with GTS.	GTS	170 173	1	0
19913658	While there apparently is an etiological relationship between GTS and attention deficit hyperactivity disorder, it appears that the common form of attention deficit hyperactivity disorder does not share genetic factors with GTS.	GTS	62 65	1	0
19913658	While there apparently is an etiological relationship between GTS and attention deficit hyperactivity disorder, it appears that the common form of attention deficit hyperactivity disorder does not share genetic factors with GTS.	GTS	224 227	1	0
19913658	No causative candidate genes have been identified, and recent studies suggest that the newly identified candidate gene SLITRK1 is not a significant risk gene for the majority of individuals with GTS.	GTS	195 198	1	0
19913658	CONCLUSION: The genetics of GTS are complex and not well understood.	GTS	28 31	1	0
19913658	Knowledge of susceptibility mutations and biological pathways involved should eventually lead to new treatment paradigms for GTS.	GTS	125 128	1	0
19913662	Despite the availability of both pharmacological and behavioral therapies for Gilles de la Tourette Syndrome (GTS), a subgroup of patients suffer intractable disease and require treatment through non-conservative means.	GTS	110 113	1	0
19913662	This article reviews the neurosurgical treatment for GTS, with in-depth discussion on deep brain stimulation .	GTS	53 56	1	0
19913662	Internationally, 39 cases of GTS undergoing deep brain stimulation treatment have been published.	GTS	29 32	1	0
19913662	The authors acknowledge that out of the 39 documented cases of GTS treated with deep brain stimulation, 18 cases originate from Italy;	GTS	63 66	1	0
19913662	Thus, it seems both relevant and pertinent to recount and present the lived Italian experience of that subgroup of GTS treated by deep brain stimulation, for the first time.	GTS	115 118	1	0
19913663	The cause of Gilles de la Tourette syndrome (GTS), a chronic motor and vocal tic disorder of childhood onset, remains unknown.	GTS	45 48	1	0
19913663	Abnormalities in basal ganglia-thalamo-cortical circuits presumably play an important role in the pathophysiology underlying the involuntary tics.	tics	141 145	1	0
19913663	Motor thresholds are similar in GTS and healthy subjects;	GTS	32 35	1	0
19913663	Importantly, correlation analysis showed that reduced levels of excitability at rest relate, in pure GTS patients, to video ratings of complex tics, and hand and finger tics, with less excitability predicting fewer tics.	GTS	101 104	1	0
19913663	Importantly, correlation analysis showed that reduced levels of excitability at rest relate, in pure GTS patients, to video ratings of complex tics, and hand and finger tics, with less excitability predicting fewer tics.	tics	143 147	1	0
19913663	Importantly, correlation analysis showed that reduced levels of excitability at rest relate, in pure GTS patients, to video ratings of complex tics, and hand and finger tics, with less excitability predicting fewer tics.	tics	169 173	1	0
19913663	Importantly, correlation analysis showed that reduced levels of excitability at rest relate, in pure GTS patients, to video ratings of complex tics, and hand and finger tics, with less excitability predicting fewer tics.	tics	215 219	1	0
