PMID	Sentence	Dictionary Name	Position	True	False
1827164	For example, chimaera G(I)S consisted of EF hand I of the smooth muscle (gizzard) RLC and EF hands II to IV of the skeletal muscle RLC, whereas chimaera S(I)G consisted of EF hand I of the skeletal muscle RLC and EF hands II to IV of the smooth muscle RLC.	RLC	82 85	0	1
1827220	Detection of antibody to Salmonella enteritidis and S typhimurium in the yolk of hens' eggs.	yolk	73 77	1	0
1827220	Enzyme-linked immunosorbent assays have been developed to detect IgG antibodies to Salmonella enteritidis and S typhimurium in the yolk of hens' eggs.	yolk	131 135	1	0
1827220	Better discrimination and more consistent results were obtained between eggs from experimentally infected and uninfected hens by using saline-dilution of yolk rather than chloroform extraction.	yolk	154 158	1	0
1827351	We have determined the degree of cooperativity for native SR vesicles, SR preincubated with antiserum against glycoprotein or preimmune serum, and SR partially extracted with KCl-cholate.	SR	71 73	1	0
1827351	Our results show that SR preincubated with preimmune serum or SR treated with cholate in 50 mM KCl (yielding membranes rich in GP-53) demonstrate a cooperative dependence of Ca(2+)-ATPase activity on both [ATP] and [Ca2+] similar to that of untreated SR.	SR	22 24	1	0
1827351	SR preincubated with anti-glycoprotein antiserum (which causes an uncoupling of Ca2+ transport from ATP hydrolysis) or SR extracted with cholate in 1 M KCl (yielding membranes depleted of GP-53) displays decreased positive cooperative dependence on [Ca2+] and decreased negative cooperative dependence on [ATP].	SR	0 2	1	0
1827445	Appreciable levels of the protein were found exclusively within Purkinje neurons, distributed to the cell body, the axon, and the elaborate dendritic tree, with little labeling, however, of dendritic spines.	axon	116 120	1	0
1827484	Murine IL-10 (cytokine synthesis inhibitory factor) inhibits cytokine production by Th1 cell clones when they are activated under conditions requiring the presence of APC.	APC	167 170	0	1
1827484	By preincubating APC with IL-10, we demonstrate that IL-10 acts principally on APC to inhibit IFN-gamma production by Th1 clones.	APC	79 82	0	1
1827484	Moreover, IL-10 is not active when Th1 cells are stimulated with glutaraldehyde-fixed APC, which also indicates that its action involves regulation of APC function.	APC	86 89	0	1
1827484	IL-10 does not show this effect when B cells are used as APC.	APC	57 60	0	1
1827484	In contrast, IL-10 does not impair the ability of APC to stimulate cytokine production by Th2 cells.	APC	50 53	0	1
1827684	[Day hospital care for women with abnormal pregnancy in the Turkmen SSR].	SSR	68 71	0	1
1827684	The article provides a substantiation of medicosocial efficiency and cost-effectiveness of establishing day hospitals at polyclinics and hospitals for women with abnormal pregnancy in the Turkmen SSR.	SSR	196 199	0	1
1827779	Using these markers, we have been able to describe the diversity and pattern of glia along the major axon pathways in the embryonic central and peripheral nervous system.	axon	101 105	1	0
1827781	Although previous models suggested that astroglial cells present in "scars" impede axon regrowth owing to irreversible changes in the glial cell following injury, recent in vivo and in vitro studies indicate that astroglial cells exhibit considerable plasticity, elevating expression of the glial filament protein and altering expression of properties which support axons, including extracellular matrix components and cell surface adhesion systems.	axon	83 87	1	0
1827815	BALB/c but not nonobese diabetic thymic T cells respond to Con A in the presence of either BALB/c or nonobese diabetic thymic APC, suggesting that the thymic T cell defect in nonobese diabetic mice is intrinsic to nonobese diabetic thymic T cells and is not due to an inability of nonobese diabetic APC to provide a costimulatory signal.	APC	126 129	0	1
1827818	In this report we present evidence that in addition to IL-4 Th2 cells also produce IL-1 alpha in its active form in the absence of APC.	APC	131 134	0	1
1827818	Our results suggest that a possible function of IL-1 alpha, and perhaps other growth factors, might be to sustain or amplify the initial second messengers derived through the TCR.	TCR	175 178	1	0
1827824	Cells in the smaller, included set have an additional requirement for V delta 2 (and probably for certain permissive junctional regions, since a very small percentage of V gamma 9/V delta 2 cells do not react against mycobacteria-pulsed APC).	APC	237 240	0	1
1827985	We investigated the effects of angiotensin II (A II) on SMC proliferation in cell culture and A-II induction of selected growth factor or growth-related genes in SMC in culture: PDGF A chain, TGF-beta, thrombospondin, c-myc and c-fos, and compared the influence of cilazapril on these responses to A II.	SMC	162 165	0	1
1828258	The helper activity of resting T cells and in vitro generated effector T cells and the relative roles of cognate interaction, diffusible cytokines, and non-cognate T-B contact in B cell antibody responses were evaluated in a model in which normal murine CD4+ T cells (Th), activated with alloantigen-bearing APC, were used to support the growth and differentiation of unstimulated allogeneic B cells.	APC	308 311	0	1
1828265	We have characterized four overlapping genomic clones containing the DA rat TCR C beta complex, which span a total of 23 kb and bear two closely related complexes of gene segments.	TCR	76 79	1	0
1828282	Proceeding from the specific features of the surgical anatomy of the inguinal space, all patients, irrespective of their age and the form and type of the hernia, were treated by operation with plastics of the opening of the hernial sac to the back of the elements of the spermatic cord.	sac	232 235	0	1
1828994	In addition, preliminary information is given on the Liverpool ALPHA study, the MRC UK multi-centre study, studies organised by the Pan American Health Organisation (Argentina, Chile, Cuba), the Eurodem concerted action (based in Rotterdam) and the WHO multi-site studies.	Pan	132 135	0	1
1829142	At E17-P2 there is intense GAP-43 labelling of dorsal horn neurons with axons projecting into the dorsolateral funiculus and GAP-43 is also expressed in axon collaterals growing into the gray matter from lateral and ventral white matter tracts.	axon	153 157	1	0
1829143	It remains intense along the length of the growing peripheral nerves, the first of which are cutaneous, branching away from the plexus and growing specifically to the skin, their axon tips penetrating the epidermis of the proximal skin at E15 and the toes at E19.	axon	179 183	1	0
1829268	An analysis is made of the current level and regional peculiarities of infant mortality in the Kazakh SSR.	SSR	102 105	0	1
1829415	The age-related increase of gamma/delta T cells was more prominent in the liver of athymic nude mice, and such gamma/delta T cells highly co-expressed the CD8 antigens and also utilized the V gamma 1 or V gamma 2/V delta 6 for gamma/delta Tcr.	Tcr	239 242	1	0
1829618	Radiographic anatomy of the distal dural sac.	sac	41 44	0	1
1829618	A radio-anatomical study was performed of the distal dural sac in 121 patients subjected to myelography.	sac	59 62	0	1
1829618	In 83.4% the termination of the dural sac was located from the upper half of the S1-segment to the lower half of the S2-segment.	sac	38 41	0	1
1829618	The inference is that in patients with low-back pain and sciatica, the dural sac tends to terminate at a higher spinal level than in a non-selected anatomic material.	sac	77 80	0	1
1829618	The caudal reduction in sagittal diameter of the dural sac was less than that of the frontal diameter of the sac.	sac	55 58	0	1
1829618	The linear diminution in cross-sectional area of the dural sac from the level of L3 towards the lumbo-sacral junction was not correlated with the degree of caudal extension of the dural sac into the sacrum.	sac	59 62	0	1
1829618	Thus the length of the dural sac and its transverse diameters are independent of each other.	sac	29 32	0	1
1829618	These results supported the view that the location of the termination of the dural sac (and hence that of the spinal cord) is not related to stenosis of the central spinal canal.	sac	83 86	0	1
1829655	In this study we compared the effects of WT31 (defining alpha/beta TcR) monoclonal antibody and anti-CD3 monoclonal antibody on various steps of human T cell activation.	TcR	67 70	1	0
1829979	The lymphoid origin was ruled out on the basis of negative terminal deoxynucleotidyl transferase and molecular analysis demonstrating germline configuration for the JH and beta TCR genes.	TCR	177 180	1	0
1830048	A trifunctional beta-oxidation protein, designated TFP, was purified to apparent homogeneity from oleate-induced mycelia of Neurospora crassa.	TFP	51 54	0	1
1830048	Monospecific antibodies raised against the homogenous protein specifically precipitated the three enzymatic activities of TFP.	TFP	122 125	0	1
1830048	Immunoblotting of fractions obtained after sucrose density gradient centrifugation of a crude extract indicated that TFP was exclusively localized in glyoxysome-like microbodies.	TFP	117 120	0	1
1830048	A mitochondrial 2-enoyl-CoA hydratase activity was separated from TFP and purified to apparent homogeneity.	TFP	66 69	0	1
1830061	The induction of NF-kappa B via the TCR was dependent on protein kinase C.	TCR	36 39	1	0
1830064	Development of a C57BL/6-+/+ TCR transgenic mouse containing the rearranged TCR alpha- and beta-chain specific for the Db + HY male Ag results in production of a nearly monoclonal population of early thymocytes expressing the Db + HY reactive TCR.	TCR	76 79	1	0
1830064	T cell populations in the thymus and spleen were analyzed by three-color flow cytometry for expression of CD4, CD8, and TCR.	TCR	120 123	1	0
1830100	The pattern of homologous desensitization of phospholipase C activation and increase induced by the PGH2/TxA2 agonist U46619 in rat aortic SMC was similar to that previously observed in human platelets: rapid desensitization of both responses followed by a delayed loss of binding sites from the cell membrane.	SMC	139 142	0	1
1830100	In contrast to platelets, studies of ligand dissociation only identified GRr sites in rat aortic SMC and GR 32191 failed to inactivate PGH2/TxA2 receptors as detected by the PGH2/TxA2 receptor antagonist, [3H]SQ 29548.	SMC	97 100	0	1
1830100	The biochemical events attendant to PGH2/TxA2 receptor desensitization are similar in SMC and platelets.	SMC	86 89	0	1
1830228	Salmo were reared at the fish farm, they were fed with the yolk of the chick eggs.	yolk	59 63	1	0
1830601	For thymus CD4+8- Th cells, the first cells that have completed TCR repertoire selection, vigorous proliferation was observed in response to TCR:CD3 triggering in the presence of added IL-2.	TCR	64 67	1	0
1830678	[Characteristics of the causes of maternal mortality in the Azerbaijan SSR].	SSR	71 74	0	1
1830710	The actual nutrition of old subjects in the Azerbaijan SSR is characterized by low fat consumption (vegetable oils among them), by low value of the ratio between polyunsaturated and saturated fatty acids, by high consumption of fruit and vegetables as well as fermented milk products, by an optimal water-salt regimen, high content of vitamins and antioxidants, geroprotectors and a comparatively low energy value of the food rations.	SSR	55 58	0	1
1830996	24,419 samples of blood serum, collected in the Azerbaijan SSR among different professional groups of the population, have been tested for leptospirosis.	SSR	59 62	0	1
1831179	[Occupational-demographic analysis of employment of the population of USSR, RSFSR and Ukrainian SSR according to the general census].	SSR	96 99	0	1
1831188	5-Fluorouracil has effectively inhibited fibroblast proliferation to prevent scar formation and bleb failure after glaucoma filtering surgery.	bleb	96 100	1	0
1831220	Herein, we further demonstrate that a large proportion of alpha beta-T cells in the liver and other organs, except the thymus, of lpr/lpr mice have unique properties, such as double negative phenotype, relatively dull TCR intensity, a preponderance of V beta 8+ cells, and Pgp-1 expression.	TCR	218 221	1	0
1831220	Interestingly, alpha beta-T cells in the liver of normal mice were found to consist of T cells with intermediate intensity of TCR (i.e., brighter than thymic dull TCR and lower than thymic bright TCR) as well as with bright intensity of TCR in the immunofluorescence test.	TCR	126 129	1	0
1831220	These hepatic alpha beta-T cells with intermediate TCR in normal mice were found to have properties similar to those of alpha beta-T cells in lpr/lpr mice.	TCR	51 54	1	0
1831236	We conclude that the host requirements for Nun termination overlap but are not identical with those for N antitermination, and, in particular, that the beta' subunit of RNP may be Nun-specific.	RNP	169 172	1	0
1831447	The distinguishing characteristics are the location of umbilical cord insertion, the echogenicity of the contents of the protruding mass and, usually, the presence or absence of a sac surrounding the mass.	sac	180 183	0	1
1831453	A synthetic oligonucleotide corresponding to a region of the bovine proteolipid cDNA (Mandel, M., Moriyama, Y., Hulmes, J.D., Pan, Y.-C.E., Nelson, H., and Nelson, N. (1988) Proc.	Pan	126 129	0	1
1831650	The results demonstrate that in the peritoneal cavity, the Fc epsilon R is not expressed on the large majority of Ly 1+ B cells and Ly 1-, Mac 1+ sister B cells.	Mac	139 142	0	1
1831650	These Fc epsilon R- cells were IgM-bright, IgD-dull and largely Ly 1- and Mac 1-negative.	Mac	74 77	0	1
1831656	Taken together, our results show that strain-specific developmental changes in the thymic environment may play a role in shaping the gamma delta TCR repertoire.	TCR	145 148	1	0
1831660	Both UF0-F1 and UF0-F1-oligomycin sensitivity conferring protein complexes bound 5 nmol [14C]DCCD/mg UF0, and all the radioactivity was found to be associated with the DCCD-binding proteolipid.	UF0	101 104	0	1
1831792	These results indicate that lymphocytes may rearrange and express a functional TcR in the absence of a thymus, but that the thymic microenvironment is essential for T cells to acquire full in vivo function.	TcR	79 82	1	0
1831826	The fact that engraftment values obtained with anti-CD3 or anti-CD3-ricin toxin a chain therapy in allogeneic systems were substantially higher than in syngeneic controls suggested that engraftment stimulatory proteins were released upon TCR engagement.	TCR	238 241	1	0
1831907	The effects of non-competitive (MK-801, phencyclidine, and ketamine) and competitive (CGP 39551, CGS 19755, and NPC 12626) N-methyl-D-aspartate receptor antagonists on locomotor activity in inbred CBA and C57, and in outbred NMRI mice were examined.	NPC	112 115	0	1
1831907	The pharmacological profile of the competitive antagonists CGP 39551, CGS 19755, and NPC 12626 was more complex.	NPC	85 88	0	1
1831907	CGP 39551 dose-dependently inhibited locomotor activity, whereas CGS 19755 and NPC 12626 displayed a biphasic action, that is low doses inhibited locomotor activity, whereas higher doses produced mild behavioral stimulation.	NPC	79 82	0	1
1831949	[The characteristics of a cholera outbreak in Pushkino District, the Azerbaijan SSR].	SSR	80 83	0	1
1831949	The outbreak of cholera in the Pushkino District of the Azerbaijan SSR, caused by the penetration of Vibrio cholerae into the water of the irrigation system, is described.	SSR	67 70	0	1
1831984	The ability of CIE and Western blotting to detect antibodies against the Sm, RNP and SS/B antigens was tested in 84 sera from SLE patients.	RNP	77 80	1	0
1832074	Effects of the novel NMDA antagonist, NPC 12626, on long-term potentiation, learning and memory.	NPC	38 41	0	1
1832074	NPC 12626 (2-amino-4,5-(1,2-cyclohexyl)-7-phosphonoheptanoic acid), a newly developed drug which crosses the blood-brain barrier, is a competitive antagonist of N-methyl-D-aspartate receptors.	NPC	0 3	0	1
1832074	In Experiment I, the effects of NPC 12626 on perforant path - dentate gyrus LTP were tested.	NPC	32 35	0	1
1832074	NPC 12626 (100 mg/kg, i.p.), injected 150 min prior to tetanization, prevented potentiation of the EPSP slope and population spike amplitude.	NPC	0 3	0	1
1832074	In Experiment II, mice were injected with NPC 12626 (35 mg/kg, i.p.) or saline 35 min prior to spontaneous alternation testing.	NPC	42 45	0	1
1832074	NPC 12626 significantly decreased alternation rates, but did not affect turn bias or the mean delay between arm entries.	NPC	0 3	0	1
1832074	NPC 12626 (35 mg/kg, i.p.), administered before but not after training, significantly impaired performance.	NPC	0 3	0	1
1832074	In addition, these results point to the utility of peripherally administered NPC 12626 as a tool with which to examine the involvement of NMDA receptors in LTP and learning.	NPC	77 80	0	1
1832117	Results of complex studies suggest 0.5 mg/l as the MAC for acetoacetic acid methylin in the water of reservoirs;	MAC	51 54	0	1
1832118	On the basis of results of studies on experimental substantiation of MAC for miral in soil it has been found out, that the sub-threshold miral amounts according to the water-migrational, air-migrational, translocational and general sanitary indices of harmfulness equal 0.03, 3, 0.03 and 0.15 mg/kg respectively.	MAC	69 72	0	1
1832118	0.03 mg per 1 kg of absolutely dry soil is recommended for miral MAC according to the acting substance.	MAC	65 68	0	1
1832201	To gain a better understanding of the organization of the complex T-cell antigen receptor alpha/delta (TCR alpha/delta) locus, a deletional analysis using the known six variable (V) regions of the TCR delta was performed in informative leukemic cell lines and fresh leukemias.	TCR	103 106	1	0
1832201	Our deletion and rearrangement data combined with that of others suggest the following 5' to 3' organization of the TCR alpha/delta locus: V delta 6-(V delta 4-V alpha 1.2)-V alpha 12.1-V alpha 13.1-V delta 1-V delta 17.1-V delta 5-delta Rec-V delta 2-D/J/C delta-V delta 3-TEA-psi J alpha-J alpha G.	TCR	116 119	1	0
1832476	[The radiation load on patients during x-ray studies in the Tadzhik SSR].	SSR	68 71	0	1
1832476	The paper is concerned with the assessment of doses of irradiation of the population of the Tadjik SSR on the basis of 11 types of x-ray investigations and the results of analysis of the structure and frequency of radiodiagnostic procedures in the urban and rural areas of the republic.	SSR	99 102	0	1
1832492	Using U1A mutants with internal duplications a distinct area of the RNP motif of the U1A protein was identified which appears not to be directly involved in U1 RNA binding.	RNP	68 71	1	0
1832492	In addition, roles of the highly conserved RNP1 and RNP2 sequences of the N-terminal RNP motif of the U1A protein, are investigated by replacing them with the analogous U1-70K sequences.	RNP	85 88	1	0
1832583	CD4-CD8- thymocytes from MRL-lpr/lpr mice exhibit abnormal proportions of alpha beta- and gamma delta-TCR+ cells and demonstrate defective responsiveness when activated through the TCR.	TCR	181 184	1	0
1832583	Inasmuch as the DN thymocytes constitute a heterogenous population of cells, in the present study, we investigated the TCR phenotype of DN thymocytes and their responsiveness to activation through the TCR.	TCR	119 122	1	0
1832583	The DN thymocytes of young (1 month of age) lpr/lpr mice contained approximately 65% CD3+ cells of which approximately 60% were alpha beta-TCR+ and approximately 39% were gamma delta-TCR+ as detected by using pan anti-TCR mAbs.	pan	209 212	0	1
1832583	The present study suggests that with the onset of lymphadenopathy, the DN cells in the thymus of old lpr/lpr mice are increasingly skewed toward the alpha beta-TCR repertoire, the majority of which express CD45R and respond poorly to mitogenic stimuli or when activated through the TCR.	TCR	282 285	1	0
1832635	[The genetic structure of the Talyshin population of the Azerbaijan SSR].	SSR	68 71	0	1
1832794	Without conditioning, and following a mild and transient GVHD, donor T cells persist in trace amounts in the host, where they coexist with the nonfunctional host T cells and cooperate with host APC in antigen recognition, thereby leading to a reconstitution of T cell functions in vitro and in vivo and development of a stable, so far unprecedented, human T-T split chimera across MHC barriers.	APC	194 197	0	1
1832874	T cells bearing specific gamma delta TCR are the major lymphoid population in certain epithelial tissues.	TCR	37 40	1	0
1832874	The epithelial gamma delta T cells exhibit highly restricted V gene use, preferential pairing of TCR chains, and lack of diversity at the junctions creating populations of cells with virtually identical TCR in particular epithelia.	TCR	97 100	1	0
1832995	Analysis of the V gamma and V delta usage at the clonal level confirmed the observation that early after bone marrow transplantation only V gamma 9+V delta 2+ cells are present, whereas gamma delta T-cell clones expressing other gamma delta TCR phenotypes can only be detected 4 to 6 weeks post-BMT.	TCR	241 244	1	0
1833082	It was found that the concentration of angiotensin ii and atrial natriuretic polypeptide in plasma were significantly lower (P less than 0.05), and slightly lower in brain and atrial (P greater than 0.05) in SMC group than in control group.	SMC	208 211	0	1
1833082	It indicated that the effect of SMC on blood vessels is related to changes of angiotensin ii and atrial natriuretic polypeptide, and that the difference of peptide changes in brain and plasma might be due to the blood-brain barrier.	SMC	32 35	0	1
1833151	Based upon Northern analysis with TcR constant region probes, no alpha beta T cells could be identified in these cultures.	TcR	34 37	1	0
1833151	In order to study gamma delta T cells in both submerged lobe and organ cultures, we have carried out three colour flow microfluorimetric analysis of gamma delta TcR, abTcR, CD3, J11d and CD8 beta expression by subpopulations of CD8 alpha and CD4 defined thymocytes.	TcR	161 164	1	0
1833186	We recently determined the crystal structure of the RNP domain of the U1 small nuclear ribonucleoprotein A and identified Arg and Lys residues involved in U1 RNA binding.	RNP	52 55	1	0
1833193	Inactivation of the isolated ATPase portion of ATP synthase from beef-heart mitochondria (F1) by its natural inhibitor protein during steady-state ATP hydrolysis is accompanied by a trapping of 1 mol nucleotide/mol F1 in one of the catalytic sites.	F1	215 217	1	0
1833193	The trapped nucleotide is not released during incubation of IP-inhibited F1 in the presence of MgATP at pH 8.0 for at least 20 min, indicating a very low turnover rate of the inhibitor protein.F1 complex.	F1	73 75	1	0
1833193	This process seems to be prevented by inhibitor protein binding to F1.	F1	67 69	1	0
1833193	The inactive basic form of inhibitor protein does not compete with the active acidic inhibitor protein for the binding to F1.	F1	122 124	1	0
1833193	The data do not favor the existence of a long-lived catalytically active inhibitor protein.F1 intermediate during inhibitor protein action on F1.	F1	91 93	1	0
1833193	The reactivation of IP-inhibited membrane-bound F1 by energization may be due to a conformational change in the inhibitor protein.F1 complex allowing the transformation of inhibitor protein into an inactive basic state that rapidly dissociates.	F1	130 132	1	0
1833205	All reactive gamma/delta T cell blasts displayed the V gamma 9+ TcR phenotype.	TcR	64 67	1	0
1833275	[The main trends in providing optimal laboratory facilities for the State Sanitary Control Service in the Byelorussian SSR].	SSR	119 122	0	1
1833408	The most common cause of the spinal stenosis was expansion of bone that led to compression of the thecal sac and its neural elements.	sac	105 108	0	1
1833448	Affinity-purified polyclonal immunoglobulins G to human glial fibrillary acidic protein (GFAP; a subunit of glial filaments);	GFAP	89 93	1	0
1833450	We have investigated the relationship between TCR gene utilization and allo-MHC restriction patterns by using a one-way polymerase chain reaction to amplify the alpha- and beta-chain mRNA from a panel of 10 HLA-DR1-alloreactive T lymphocyte clones.	TCR	46 49	1	0
1833450	Although a few V alpha, V beta, and J alpha genes were utilized more than once, no correlation between TCR gene usage and DR1 alloreactivity was identified.	TCR	103 106	1	0
1833450	At the sequence level, the presumed TCR alpha- and beta-chain CDR1 and CDR2 regions displayed limited diversity, whereas the CDR3 or junctional sequences were highly variable.	TCR	36 39	1	0
1833450	Although most TCR probably interact with subtly different surface features of the DR1 alloantigen, we predict that TCR with similar CDR1 and CDR2 sequences would contact essentially identical regions of the DR1 molecule.	TCR	14 17	1	0
1833451	A long term reduction in TCR expression on CD4+ cells from F(ab')2-treated mice, and on both CD4+ and CD8+ cells from intact mAb-treated mice was observed.	TCR	25 28	1	0
1833456	Thus, like the TCR, Fc gamma RIIIA may form a variety of receptor isoforms, though at present we do not understand the functional implications of these structures.	TCR	15 18	1	0
1833458	The finding establishes, however, that the deletion of functionally mature Mls-1a-reactive T cells and the activation of such cells are not necessarily related events, which may or may not utilize a common trigger mechanism, such as the engagement of the TCR.	TCR	255 258	1	0
1833459	Ag do not elicit T lymphocyte responses unless they are presented in conjunction with MHC molecules on the surface of an appropriate APC.	APC	133 136	0	1
1833524	It is composed of photoreceptor pinealocytes, which formed axon terminals containing synaptic ribbons, on the dendrites and perikarya of secondary pineal neurons.	axon	59 63	1	0
1833592	The study included 45 patients with different preoperative anticoagulant treatments: 10 patients received treatment with phenprocoumon (a warfarin analogue) (group M), 12 patients received treatment with intravenous heparin (group Hiv), and 13 patients received treatment with subcutaneous heparin (group Hsc).	Hsc	305 308	0	1
1833592	The activated clotting time, determined 10 minutes after bolus injection of 250 IU (group M) or 375 IU heparin (all other groups), was 529 +/- 109 seconds in group C, greater than 1000 seconds in group M, 483 +/- 99 seconds in group Hsc, and 406 +/- 63 seconds in group Hiv (p less than 0.05).	Hsc	233 236	0	1
1833592	Despite this increased heparin consumption, the patients who had received heparin before operation demonstrated increased activation of coagulation at the end of cardiopulmonary bypass (thrombin-antithrombin III complex, 19 +/- 4.1 ng/ml in group M and 61 +/- 7 ng/ml in group Hsc, p less than 0.05; cross-linked fibrin fragments, 257 +/- 92 ng/ml in group M and 875 +/- 152 ng/ml in group Hiv, p less than 0.05).	Hsc	277 280	0	1
1833592	Increased platelet activation was also found in patients with preoperative heparin therapy (beta-thromboglobulin at the end of cardiopulmonary bypass was 585 +/- 88 ng/ml in group M versus 1341 +/- 190 ng/ml in group Hsc, p less than 0.05).	Hsc	217 220	0	1
1833592	Drainage from the chest tube 24 hours after operation was 815 +/- 305 ml in group C, 644 +/- 238 ml in group M, 1133 +/- 503 ml in group Hsc, and 950 +/- 505 ml in group Hiv (p less than 0.05 for group M versus group Hsc).	Hsc	137 140	0	1
1833640	An additional hypervariable region encoded by V gene segments occurs in Tcr V beta at a location compatible with its involvement in Tcr active site--a general model for alloreactivity.	Tcr	132 135	1	0
1833667	Two feedback pathways are of concern here: one via the related muscle unit and muscle spindle afferents (proprioceptive path), and one via recurrent motor axon collaterals and Renshaw cells (recurrent inhibitory path).	axon	155 159	1	0
1833773	Protein analysis revealed a set of five low molecular weight polypeptides common to the U2 and U4/U6 small nuclear ribonucleoproteins and the spliced leader RNP.	RNP	157 160	1	0
1833851	The complexed form of protein S has no APC cofactor function.	APC	39 42	0	1
1834200	The acrosome did not consist of serial sac covering the hemispherical nucleus, but only of a large acrosomic vesicle containing a dense granule and several pieces of cleaved proacrosomic vesicles attached to the anterior half of the round nucleus.	sac	39 42	0	1
1834388	SPECT scanning with I-123 IMP and Tc-99m HMPAO identifies decreased cerebral perfusion and metabolism in these patients at lower cost.	IMP	26 29	0	1
1834543	This can be observed in anti-Kb TCR transgenic mice crossed with normal Kb positive mice, and in TCR mice crossed with transgenic mice expressing Kb in restricted tissues, such as liver, epithelial cells, cells of neuroectodermal origin etc.	TCR	97 100	1	0
1834543	Thymic induction of unresponsiveness: Transgenic mice were prepared with the a, beta TCR genes from a CD8-dependent and Kb-specific CTL clone.	TCR	85 88	1	0
1834544	While the TCR gamma/delta CD4-CD8- as well as the TCR alpha/beta CD4+CD8- subpopulation both lack MHC II, the TCR alpha/beta CD4-CD8+ and the CD4+CD8+ subpopulation, the latter of which is private to swine, both do express MHC II.	TCR	10 13	1	0
1834562	Axon-glia interactions in the crayfish: glial cell oxygen consumption is tightly coupled to axon metabolism.	axon	92 96	1	0
1834562	It was found that the QO2 of the sheath, in the absence of a functional axon, represented approximately 30% of the total tissue QO2.	axon	72 76	1	0
1834562	When the axon was injected with carboxyatractyloside, an inhibitor of mitochondrial oxidative phosphorylation that is membrane impermeant, electrophysiological properties of the axon were not affected and glial sheath respiratory activity was stimulated by 1.7 to 2.7 times the untreated control level.	axon	9 13	1	0
1834562	These results suggest that glial cell metabolic activity is regulated by the metabolic activity of the axon.	axon	103 107	1	0
1834733	Our previous studies suggested that the disulfide loop in staphylococcal enterotoxins is critical for their interaction with the TCR.	TCR	129 132	1	0
1834733	Our results suggest that the disulfide loop in staphylococcal enterotoxin a contributes to toxin avidity for the TCR, rather than specificity for particular V beta.	TCR	113 116	1	0
1834734	APC do not distinguish between self- and foreign proteins.	APC	0 3	0	1
1834734	Previous studies from our laboratory demonstrated that most endogenous host APC constitutively processed and presented the self-Ag, hemoglobin, as detected by the Hb-specific T cell hybridoma, YO1.6.	APC	76 79	0	1
1834734	We have now examined APC in organs known to be involved in RBC degradation (liver Kupffer cells and splenic small resting B cells) for the presence of Hb/Ia complexes and for the expression of the costimulation necessary to trigger proliferation of T cell clones.	APC	21 24	0	1
1834734	In this report we have demonstrated that 1) endogenously formed self Hb/Ia complexes are expressed on splenic small resting B cells and liver Kupffer cells but not on lymph node small resting B cells and 2) these APC are also able to limit the expression of costimulatory activity for Th2 and Th1 T cell clones.	APC	213 216	0	1
1834734	Thus, endogenous APC not only constitutively process and present the self-Ag hemoglobin, but also limit expression of the costimulatory activity necessary to trigger T cell proliferation against a self-Ag.	APC	17 20	0	1
1834734	The constitutive processing and presentation of self-Ag, as well as the regulation of costimulatory activity on APC, is likely an important feature of the maintenance of self-tolerance.	APC	112 115	0	1
1834737	The proliferative responses of the cloned cells were class I restricted, as demonstrated by reconstitution of the cloned T cells with APC matched at various MHC class I and II loci, as well as by inhibition with anti-class I and not anti-class II mAb.	APC	134 137	0	1
1834737	Indeed, four of the five clones suppressed SAI/II-specific IgG antibody synthesis when activated with SAI/II and the appropriate MHC-matched APC.	APC	141 144	0	1
1834739	Our observations suggest that synergistic signaling provided as a consequence of CD4 or CD8 association with the TCR after antigenic stimulation may develop on a different temporal scale than that observed after soluble anti-CD4+ anti-CD3 heteroconjugate antibody cross-linking.	TCR	113 116	1	0
1834746	Retargeting of T cells by bispecific IgG which binds to both CD3 and a tumor-associated Ag can induce T cell lysis of target cells irrespective of TCR specificity.	TCR	147 150	1	0
1834760	As these epithelial cells are in close contact with intestinal intraepithelial lymphocytes that are nearly all CD8+, and many of which express the gamma delta TCR, the data are consistent with the hypothesis that thymus leukemia antigen is involved in antigen presentation, perhaps to gamma delta-positive lymphocytes in this site.	TCR	159 162	1	0
1835090	Consequently, it has been proposed that TCR alpha beta has a conformation similar to that of an immunoglobulin Fab fragment and that the regions of the TCR homologous to the three immunoglobulin complementarity-determining regions (CDRs 1, 2, and 3) bind to the peptide antigen-major histocompatibility complex molecule ligand.	TCR	152 155	1	0
1835090	They also suggest that allelic polymorphism may be a significant source of diversity in the TCR repertoire.	TCR	92 95	1	0
1835126	Both southern blot analysis of TCR genes and FACS analysis applying a panel of V beta and V alpha monoclonal antibodies indicated a polyclonal T-cell expansion.	TCR	31 34	1	0
1835264	The TCR repertoire of the first two of these waves, V gamma 3 and V gamma 4, respectively, is extremely restricted.	TCR	4 7	1	0
1835484	Although most T cells express the alpha/beta TCR, the gamma/delta TCR is expressed only on a small percentage of peripheral lymphocytes and CD3+ intestinal T cells.	TCR	45 48	1	0
1835489	They are functionally bivalent molecules having distinct interaction sites for variable parts of the TCR and for nonpolymorphic parts of the MHC class II molecule.	TCR	101 104	1	0
1835489	Therefore, different TCR bind to these toxins with different affinities and the specificity of the TCR-toxin interaction is quantitative rather than qualitative in nature.	TCR	21 24	1	0
